,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21,165792.0,RENT,2.438635931733032,PERSONAL,16.77,0.458257569495584,2.0,662,No,0
22,79255.0,RENT,2.4366040730349194,EDUCATION,17.58,0.6557438524302001,4.0,691,No,1
23,13866.0,OWN,2.1179272289544824,PERSONAL,7.29,0.33166247903553997,3.0,600,Yes,0
24,97420.0,RENT,2.436475360133385,PERSONAL,14.54,0.5916079783099616,4.0,691,No,1
25,82443.0,RENT,2.4339898760006355,HOMEIMPROVEMENT,12.68,0.6324555320336759,3.0,654,No,1
26,14288.0,MORTGAGE,2.243745558598183,VENTURE,17.74,0.565685424949238,3.0,626,No,1
27,14293.0,OWN,2.109599866397226,PERSONAL,9.32,0.31622776601683794,3.0,607,No,0
28,79054.0,RENT,2.4326502722298944,HOMEIMPROVEMENT,9.99,0.6403124237432849,3.0,700,No,1
29,14988.0,OTHER,2.2294012669472845,EDUCATION,12.84,0.5196152422706632,2.0,553,No,1
30,14858.0,OWN,2.1519252521271723,MEDICAL,11.12,0.36055512754639896,3.0,589,No,1
31,144855.0,RENT,2.4312880602497646,VENTURE,6.62,0.469041575982343,2.0,586,Yes,0
32,114645.0,RENT,2.428634868622714,HOMEIMPROVEMENT,14.17,0.5196152422706632,3.0,681,No,1
33,368115.0,RENT,2.4066038908876113,DEBTCONSOLIDATION,13.85,0.2645751311064591,3.0,567,Yes,0
34,361076.0,MORTGAGE,2.2987785783597547,MEDICAL,13.49,0.1414213562373095,4.0,669,No,0
35,15150.0,OWN,2.17752581681183,EDUCATION,7.51,0.41231056256176607,4.0,600,No,1
36,58868.0,RENT,2.425597630354696,EDUCATION,18.39,0.714142842854285,2.0,606,No,1
37,78026.0,RENT,2.425597630354696,DEBTCONSOLIDATION,14.54,0.6164414002968976,3.0,582,No,1
38,90785.0,RENT,2.425597630354696,HOMEIMPROVEMENT,16.89,0.5744562646538028,4.0,649,No,1
39,86811.0,RENT,2.425597630354696,DEBTCONSOLIDATION,11.01,0.5916079783099616,4.0,602,No,1
40,75503.0,RENT,2.425597630354696,MEDICAL,17.99,0.6324555320336759,2.0,616,No,1
41,15082.0,OWN,2.17752581681183,VENTURE,12.69,0.41231056256176607,3.0,631,No,1
42,361293.0,MORTGAGE,2.3890872825709972,VENTURE,7.88,0.2449489742783178,4.0,684,Yes,0
43,361547.0,OWN,2.4066038908876113,EDUCATION,19.41,0.2645751311064591,2.0,637,Yes,0
44,360680.0,OWN,2.3234107621942104,HOMEIMPROVEMENT,10.38,0.17320508075688773,4.0,649,No,0
45,360977.0,MORTGAGE,2.4093450282818294,EDUCATION,15.33,0.2645751311064591,3.0,695,Yes,0
46,361244.0,MORTGAGE,2.379377841348507,HOMEIMPROVEMENT,16.45,0.22360679774997896,3.0,620,No,0
47,98230.0,RENT,2.425597630354696,PERSONAL,7.49,0.5567764362830022,3.0,622,No,1
48,80838.0,RENT,2.425597630354696,MEDICAL,12.69,0.6082762530298219,3.0,645,No,1
49,107957.0,RENT,2.425597630354696,DEBTCONSOLIDATION,6.62,0.5291502622129182,3.0,654,No,1
50,94649.0,RENT,2.425597630354696,DEBTCONSOLIDATION,11.01,0.565685424949238,4.0,624,No,1
51,94550.0,RENT,2.425597630354696,DEBTCONSOLIDATION,18.62,0.565685424949238,3.0,570,No,1
52,111153.0,RENT,2.425597630354696,PERSONAL,15.23,0.5196152422706632,3.0,648,No,1
53,117250.0,RENT,2.425597630354696,VENTURE,10.65,0.5099019513592785,2.0,652,No,1
54,144985.0,RENT,2.425597630354696,EDUCATION,7.9,0.458257569495584,4.0,559,No,0
55,337133.0,RENT,2.3234107621942104,PERSONAL,15.96,0.17320508075688773,3.0,623,Yes,0
56,333566.0,RENT,2.3890872825709972,VENTURE,11.48,0.2449489742783178,3.0,602,Yes,0
57,333399.0,OWN,2.439135964655596,PERSONAL,11.01,0.31622776601683794,4.0,609,No,0
58,154793.0,RENT,2.425597630354696,PERSONAL,7.29,0.43588989435406733,4.0,573,Yes,0
59,15229.0,OWN,2.1362875431745425,VENTURE,11.01,0.33166247903553997,3.0,631,Yes,0
60,158338.0,RENT,2.425597630354696,VENTURE,5.99,0.43588989435406733,4.0,623,Yes,0
61,331034.0,OWN,2.341107991445833,VENTURE,11.58,0.2,2.0,602,Yes,0
62,316466.0,MORTGAGE,2.3234107621942104,EDUCATION,11.01,0.17320508075688773,4.0,579,No,1
63,267671.0,MORTGAGE,2.4093450282818294,MEDICAL,15.7,0.3,2.0,582,No,1
64,85191.0,RENT,2.422900724860042,EDUCATION,15.99,0.5830951894845301,3.0,700,No,1
65,15013.0,MORTGAGE,2.1179272289544824,EDUCATION,14.84,0.31622776601683794,3.0,688,No,0
66,313100.0,OWN,2.4194784443591764,HOMEIMPROVEMENT,10.99,0.3,3.0,607,Yes,0
67,311952.0,MORTGAGE,2.3890872825709972,HOMEIMPROVEMENT,14.42,0.2449489742783178,2.0,661,Yes,0
68,306897.0,MORTGAGE,2.319405094199375,EDUCATION,6.99,0.17320508075688773,2.0,562,Yes,0
69,301136.0,RENT,2.4093450282818294,MEDICAL,13.49,0.282842712474619,4.0,664,Yes,0
70,15162.0,OWN,2.1979688386872795,MEDICAL,11.01,0.4472135954999579,3.0,564,No,1
71,69042.0,RENT,2.4194784443591764,MEDICAL,11.01,0.6403124237432849,2.0,598,No,1
72,15307.0,OWN,2.1979688386872795,EDUCATION,13.61,0.4472135954999579,3.0,557,No,1
73,79183.0,RENT,2.4194784443591764,EDUCATION,7.9,0.5916079783099616,2.0,677,No,1
74,102654.0,RENT,2.4194784443591764,VENTURE,7.49,0.5196152422706632,3.0,690,No,1
75,15229.0,OWN,2.2737954159285296,EDUCATION,7.51,0.6324555320336759,3.0,599,No,1
76,106566.0,RENT,2.4194784443591764,VENTURE,9.91,0.5099019513592785,3.0,604,No,1
77,15252.0,OWN,2.2346357344832866,PERSONAL,13.48,0.5291502622129182,4.0,663,No,1
78,15432.0,OWN,2.247718094334587,DEBTCONSOLIDATION,7.14,0.5567764362830022,2.0,601,No,1
79,100332.0,RENT,2.4194784443591764,VENTURE,15.99,0.5291502622129182,4.0,634,No,1
80,300951.0,RENT,2.379377841348507,EDUCATION,12.98,0.2449489742783178,3.0,671,No,0
82,121062.0,RENT,2.4194784443591764,DEBTCONSOLIDATION,12.69,0.47958315233127197,3.0,622,No,0
83,133372.0,RENT,2.4194784443591764,EDUCATION,8.9,0.458257569495584,2.0,538,Yes,0
84,15505.0,OWN,2.186206023617281,DEBTCONSOLIDATION,11.01,0.41231056256176607,4.0,587,No,1
85,130852.0,RENT,2.4194784443591764,EDUCATION,11.01,0.458257569495584,4.0,683,No,1
86,182316.0,RENT,2.4194784443591764,DEBTCONSOLIDATION,11.11,0.3872983346207417,2.0,634,Yes,0
87,83853.0,RENT,2.4181975330943533,HOMEIMPROVEMENT,11.01,0.5744562646538028,2.0,690,No,1
88,15394.0,MORTGAGE,2.206813778116714,DEBTCONSOLIDATION,15.68,0.458257569495584,3.0,518,No,1
89,85243.0,RENT,2.4178741454028865,EDUCATION,13.06,0.565685424949238,3.0,583,No,1
90,288907.0,OWN,2.4093450282818294,PERSONAL,11.01,0.3,2.0,617,Yes,0
91,89074.0,RENT,2.4164028776160493,VENTURE,15.62,0.5477225575051661,2.0,668,No,1
92,100509.0,RENT,2.4162377598613594,PERSONAL,13.49,0.5196152422706632,2.0,673,No,1
93,88950.0,RENT,2.4162377598613594,VENTURE,11.01,0.5477225575051661,3.0,706,No,1
94,75894.0,RENT,2.412863620384798,MEDICAL,11.71,0.5830951894845301,2.0,536,No,1
95,145092.0,RENT,2.4114741782199816,EDUCATION,12.69,0.4242640687119285,3.0,557,Yes,0
96,15928.0,OWN,2.125655021547276,MEDICAL,13.57,0.31622776601683794,3.0,689,Yes,0
97,73131.0,RENT,2.4110351212233767,VENTURE,10.99,0.5916079783099616,3.0,681,No,1
98,281501.0,MORTGAGE,2.3890872825709972,MEDICAL,14.27,0.2645751311064591,4.0,623,Yes,0
99,281775.0,OWN,2.3890872825709972,HOMEIMPROVEMENT,8.88,0.2645751311064591,4.0,595,Yes,0
100,281792.0,MORTGAGE,2.396120506914214,HOMEIMPROVEMENT,12.18,0.282842712474619,3.0,584,Yes,0
101,266090.0,MORTGAGE,2.340302533451062,DEBTCONSOLIDATION,14.42,0.2,3.0,669,No,1
102,279664.0,MORTGAGE,2.4093450282818294,MEDICAL,14.17,0.3,2.0,642,Yes,0
103,277017.0,MORTGAGE,2.439135964655596,MEDICAL,13.99,0.36055512754639896,4.0,622,Yes,0
104,100756.0,RENT,2.4104164814961684,EDUCATION,10.99,0.5,3.0,689,No,1
105,16218.0,MORTGAGE,2.1519252521271723,PERSONAL,5.42,0.34641016151377546,4.0,614,No,1
106,16211.0,OWN,2.1362875431745425,PERSONAL,13.61,0.33166247903553997,3.0,597,Yes,0
107,51922.0,RENT,2.4093450282818294,EDUCATION,12.73,0.6928203230275509,3.0,673,No,1
108,50309.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,11.01,0.7071067811865476,3.0,625,No,1
109,16378.0,OWN,2.1979688386872795,DEBTCONSOLIDATION,12.87,0.4242640687119285,4.0,603,No,1
110,16572.0,MORTGAGE,2.219503045883569,HOMEIMPROVEMENT,9.91,0.469041575982343,3.0,589,No,1
111,272201.0,MORTGAGE,2.3890872825709972,HOMEIMPROVEMENT,11.49,0.2645751311064591,4.0,670,Yes,0
112,271324.0,MORTGAGE,2.425597630354696,HOMEIMPROVEMENT,19.91,0.33166247903553997,2.0,637,Yes,0
113,256862.0,MORTGAGE,2.439135964655596,EDUCATION,10.65,0.37416573867739417,2.0,643,No,1
114,271342.0,RENT,2.2720930397111068,MEDICAL,11.01,0.1414213562373095,4.0,508,Yes,0
115,16470.0,MORTGAGE,2.241991300989741,DEBTCONSOLIDATION,11.83,0.5196152422706632,4.0,643,No,1
116,16599.0,OWN,2.172890968199372,DEBTCONSOLIDATION,13.49,0.37416573867739417,2.0,505,No,1
117,51608.0,RENT,2.4093450282818294,MEDICAL,14.59,0.6928203230275509,2.0,593,No,1
118,58516.0,RENT,2.4093450282818294,EDUCATION,9.64,0.6557438524302001,4.0,686,No,1
119,16395.0,OWN,2.218003510423322,MEDICAL,14.59,0.469041575982343,3.0,646,No,1
120,16890.0,OWN,2.247718094334587,EDUCATION,11.01,0.5291502622129182,3.0,645,No,1
121,51747.0,RENT,2.4093450282818294,EDUCATION,16.35,0.6928203230275509,3.0,697,No,1
122,59864.0,RENT,2.4093450282818294,EDUCATION,10.99,0.648074069840786,2.0,648,No,1
123,270972.0,MORTGAGE,2.4093450282818294,VENTURE,18.67,0.3,2.0,640,Yes,0
124,270870.0,RENT,2.1979688386872795,EDUCATION,9.32,0.1,4.0,681,No,0
125,270729.0,RENT,2.294834295413988,DEBTCONSOLIDATION,8.63,0.17320508075688773,2.0,646,No,0
126,270877.0,MORTGAGE,2.4093450282818294,VENTURE,10.08,0.3,2.0,615,Yes,0
127,60501.0,RENT,2.4093450282818294,PERSONAL,11.83,0.6403124237432849,3.0,687,No,1
128,60754.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,7.9,0.6403124237432849,3.0,650,No,1
129,60829.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,5.99,0.6403124237432849,2.0,588,No,1
130,53825.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,15.33,0.6782329983125268,2.0,652,No,1
131,60801.0,RENT,2.4093450282818294,VENTURE,11.83,0.6403124237432849,4.0,658,No,1
132,60747.0,RENT,2.4093450282818294,VENTURE,10.36,0.6403124237432849,2.0,634,No,1
133,61029.0,RENT,2.4093450282818294,VENTURE,12.23,0.6403124237432849,3.0,623,No,1
134,63236.0,RENT,2.4093450282818294,EDUCATION,11.11,0.6324555320336759,4.0,635,No,1
135,17149.0,OWN,2.252064642555284,DEBTCONSOLIDATION,7.9,0.5385164807134504,4.0,531,No,1
136,265066.0,MORTGAGE,2.4093450282818294,EDUCATION,11.58,0.3,2.0,665,Yes,0
137,260205.0,MORTGAGE,2.393551793043435,DEBTCONSOLIDATION,8.9,0.282842712474619,3.0,703,No,0
138,260035.0,MORTGAGE,2.4093450282818294,EDUCATION,16.07,0.31622776601683794,3.0,585,Yes,0
139,260444.0,MORTGAGE,2.3890872825709972,EDUCATION,14.22,0.282842712474619,2.0,594,No,0
140,258980.0,MORTGAGE,2.439135964655596,MEDICAL,14.79,0.37416573867739417,3.0,618,Yes,0
141,259081.0,MORTGAGE,2.341107991445833,EDUCATION,7.88,0.22360679774997896,2.0,626,Yes,0
142,63497.0,RENT,2.4093450282818294,PERSONAL,13.22,0.6244997998398398,2.0,695,No,1
143,56325.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,11.86,0.6633249580710799,4.0,690,No,1
144,64842.0,RENT,2.4093450282818294,EDUCATION,13.43,0.6244997998398398,4.0,574,No,1
145,57856.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,15.28,0.6557438524302001,2.0,602,No,1
146,57318.0,RENT,2.4093450282818294,VENTURE,17.93,0.6633249580710799,2.0,679,No,1
147,16916.0,MORTGAGE,2.109599866397226,EDUCATION,9.25,0.282842712474619,4.0,615,No,0
148,16664.0,OWN,2.241991300989741,VENTURE,12.98,0.5196152422706632,4.0,601,No,1
149,252803.0,MORTGAGE,2.368410894537015,VENTURE,10.62,0.2449489742783178,4.0,577,Yes,0
150,253061.0,OWN,2.397790102345687,PERSONAL,11.83,0.3,4.0,588,Yes,0
151,58602.0,RENT,2.4093450282818294,VENTURE,18.43,0.6557438524302001,2.0,595,No,1
152,67012.0,RENT,2.4093450282818294,EDUCATION,11.01,0.6082762530298219,4.0,653,No,1
153,66643.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,11.01,0.6164414002968976,4.0,663,No,1
154,66599.0,RENT,2.4093450282818294,EDUCATION,11.36,0.6164414002968976,3.0,653,No,1
155,67212.0,RENT,2.4093450282818294,EDUCATION,15.65,0.6082762530298219,3.0,598,No,1
156,66918.0,RENT,2.4093450282818294,PERSONAL,13.22,0.6082762530298219,4.0,630,No,1
157,68066.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,12.87,0.6082762530298219,2.0,637,No,1
158,245545.0,OWN,2.3890872825709972,MEDICAL,13.04,0.282842712474619,3.0,660,Yes,0
159,229083.0,MORTGAGE,2.397790102345687,EDUCATION,17.58,0.31622776601683794,3.0,639,No,1
160,17859.0,OWN,2.298132911353626,PERSONAL,17.04,0.6557438524302001,4.0,626,No,1
161,72608.0,RENT,2.4093450282818294,PERSONAL,10.99,0.5830951894845301,3.0,612,No,1
162,73073.0,RENT,2.4093450282818294,PERSONAL,11.11,0.5830951894845301,3.0,628,No,1
163,65880.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,14.83,0.6164414002968976,2.0,592,No,1
164,17755.0,OWN,2.2294012669472845,DEBTCONSOLIDATION,11.01,0.47958315233127197,3.0,580,No,1
165,241180.0,RENT,2.341107991445833,MEDICAL,12.69,0.22360679774997896,2.0,634,No,0
166,240894.0,MORTGAGE,2.341107991445833,HOMEIMPROVEMENT,13.49,0.22360679774997896,2.0,678,No,0
167,240980.0,MORTGAGE,2.368410894537015,EDUCATION,14.65,0.2645751311064591,4.0,557,Yes,0
168,65742.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,16.82,0.6164414002968976,4.0,672,No,1
169,72713.0,RENT,2.4093450282818294,PERSONAL,12.73,0.5830951894845301,3.0,613,No,1
170,72627.0,RENT,2.4093450282818294,PERSONAL,10.25,0.5830951894845301,4.0,566,No,1
171,72843.0,RENT,2.4093450282818294,EDUCATION,10.99,0.5830951894845301,4.0,718,No,1
172,75504.0,RENT,2.4093450282818294,MEDICAL,12.73,0.5744562646538028,2.0,484,No,1
173,68824.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,14.96,0.6,3.0,634,No,1
174,241167.0,MORTGAGE,2.4194784443591764,EDUCATION,11.01,0.34641016151377546,2.0,653,Yes,0
175,241060.0,MORTGAGE,2.4093450282818294,DEBTCONSOLIDATION,13.99,0.31622776601683794,2.0,699,No,0
176,240855.0,MORTGAGE,2.4056695902475114,VENTURE,7.49,0.31622776601683794,4.0,656,Yes,0
177,241030.0,MORTGAGE,2.36235025329959,EDUCATION,14.79,0.2449489742783178,3.0,626,Yes,0
178,240895.0,MORTGAGE,2.36543404545353,DEBTCONSOLIDATION,11.99,0.2449489742783178,2.0,659,No,0
179,240932.0,RENT,2.3234107621942104,EDUCATION,8.49,0.2,4.0,604,Yes,0
180,80145.0,RENT,2.4093450282818294,EDUCATION,9.91,0.5567764362830022,2.0,636,No,1
181,80303.0,RENT,2.4093450282818294,EDUCATION,13.06,0.5567764362830022,3.0,554,No,1
182,241048.0,MORTGAGE,2.313039352423886,DEBTCONSOLIDATION,6.17,0.2,4.0,587,Yes,0
184,241005.0,RENT,2.379377841348507,EDUCATION,16.32,0.2645751311064591,3.0,708,Yes,0
185,240768.0,MORTGAGE,2.341107991445833,VENTURE,10.38,0.22360679774997896,2.0,669,Yes,0
186,241201.0,MORTGAGE,2.4020198850085683,PERSONAL,14.35,0.31622776601683794,3.0,578,No,0
187,240920.0,MORTGAGE,2.3890872825709972,DEBTCONSOLIDATION,11.01,0.282842712474619,3.0,615,No,0
188,72919.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,11.01,0.5830951894845301,2.0,553,No,1
189,18008.0,OWN,2.1979688386872795,HOMEIMPROVEMENT,11.01,0.41231056256176607,4.0,635,No,1
190,81238.0,RENT,2.4093450282818294,PERSONAL,15.21,0.5567764362830022,2.0,531,No,1
191,80868.0,RENT,2.4093450282818294,EDUCATION,7.9,0.5567764362830022,4.0,621,No,1
192,81537.0,RENT,2.4093450282818294,VENTURE,10.99,0.5567764362830022,3.0,674,No,1
193,82741.0,RENT,2.4093450282818294,PERSONAL,14.09,0.5477225575051661,3.0,688,No,1
194,83901.0,RENT,2.4093450282818294,PERSONAL,17.49,0.5477225575051661,2.0,597,No,1
195,240717.0,MORTGAGE,2.341107991445833,EDUCATION,11.48,0.22360679774997896,3.0,640,No,0
196,226744.0,MORTGAGE,2.3890872825709972,VENTURE,17.74,0.3,2.0,621,No,1
197,241114.0,MORTGAGE,2.1979688386872795,PERSONAL,13.92,0.1,3.0,608,Yes,0
198,85284.0,RENT,2.4093450282818294,EDUCATION,15.21,0.5385164807134504,3.0,653,No,1
199,18152.0,OWN,2.2294012669472845,MEDICAL,10.99,0.469041575982343,3.0,585,No,1
200,84871.0,RENT,2.4093450282818294,EDUCATION,11.86,0.5385164807134504,4.0,569,No,1
201,18294.0,OWN,2.2720930397111068,PERSONAL,7.49,0.5744562646538028,3.0,587,No,1
202,68029.0,RENT,2.4093450282818294,MEDICAL,16.49,0.6082762530298219,4.0,631,No,1
203,80001.0,RENT,2.4093450282818294,VENTURE,15.33,0.5567764362830022,2.0,592,No,1
204,79875.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,11.58,0.5567764362830022,4.0,679,No,1
205,18449.0,OWN,2.260689593536308,EDUCATION,5.79,0.5385164807134504,2.0,645,No,1
206,88153.0,RENT,2.4093450282818294,MEDICAL,13.11,0.5291502622129182,2.0,669,No,1
207,90109.0,RENT,2.4093450282818294,MEDICAL,10.36,0.5291502622129182,3.0,653,No,1
208,90938.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,10.36,0.5196152422706632,2.0,577,No,1
209,231335.0,RENT,2.397790102345687,MEDICAL,11.01,0.31622776601683794,2.0,668,Yes,0
210,231829.0,MORTGAGE,2.3890872825709972,VENTURE,6.54,0.3,4.0,629,No,0
211,230516.0,MORTGAGE,2.3234107621942104,MEDICAL,12.53,0.2,4.0,643,No,0
212,229626.0,MORTGAGE,2.36235025329959,PERSONAL,11.01,0.2645751311064591,3.0,626,No,0
213,228907.0,MORTGAGE,2.3234107621942104,VENTURE,11.01,0.2,3.0,560,Yes,0
214,90938.0,RENT,2.4093450282818294,EDUCATION,10.25,0.5196152422706632,4.0,648,No,1
215,86284.0,RENT,2.4093450282818294,EDUCATION,15.95,0.5385164807134504,4.0,648,No,1
216,228774.0,MORTGAGE,2.3890872825709972,VENTURE,12.18,0.3,4.0,669,Yes,0
217,229027.0,OWN,2.4056695902475114,PERSONAL,11.83,0.31622776601683794,3.0,536,Yes,0
218,94789.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,11.01,0.5099019513592785,2.0,548,No,1
219,94780.0,RENT,2.4093450282818294,VENTURE,10.62,0.5099019513592785,3.0,667,No,1
220,95298.0,RENT,2.4093450282818294,VENTURE,10.74,0.5099019513592785,3.0,676,No,1
221,223944.0,OWN,2.3234107621942104,VENTURE,10.25,0.2,4.0,570,Yes,0
222,222629.0,MORTGAGE,2.439135964655596,EDUCATION,12.42,0.4,2.0,623,No,0
223,222973.0,RENT,2.36235025329959,VENTURE,15.27,0.2645751311064591,2.0,652,Yes,0
224,75240.0,RENT,2.4093450282818294,MEDICAL,15.33,0.5744562646538028,2.0,625,No,1
225,96143.0,RENT,2.4093450282818294,VENTURE,15.21,0.5099019513592785,2.0,642,No,1
226,18064.0,OWN,2.276292115320346,VENTURE,14.72,0.5916079783099616,2.0,580,No,1
227,96627.0,RENT,2.4093450282818294,PERSONAL,15.7,0.5099019513592785,2.0,622,No,1
228,96309.0,RENT,2.4093450282818294,EDUCATION,13.35,0.5099019513592785,4.0,581,No,1
229,18421.0,MORTGAGE,2.1179272289544824,MEDICAL,11.01,0.282842712474619,4.0,623,No,0
230,96836.0,RENT,2.4093450282818294,EDUCATION,6.62,0.5099019513592785,2.0,583,No,1
231,96947.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,13.61,0.5099019513592785,4.0,645,No,1
232,222975.0,RENT,2.4093450282818294,MEDICAL,11.36,0.33166247903553997,2.0,593,Yes,0
233,222985.0,OWN,2.2531209847743163,PERSONAL,7.68,0.1414213562373095,2.0,659,Yes,0
234,223064.0,RENT,2.397790102345687,HOMEIMPROVEMENT,14.46,0.31622776601683794,4.0,655,Yes,0
235,221559.0,OWN,2.17752581681183,EDUCATION,11.83,0.1,2.0,583,Yes,0
236,207712.0,MORTGAGE,2.3890872825709972,DEBTCONSOLIDATION,13.47,0.31622776601683794,4.0,582,No,1
237,220872.0,MORTGAGE,2.3890872825709972,MEDICAL,11.49,0.3,3.0,504,Yes,0
238,220518.0,MORTGAGE,2.067970345786057,EDUCATION,11.01,0.0,2.0,551,Yes,0
239,220510.0,MORTGAGE,2.36235025329959,PERSONAL,6.03,0.2645751311064591,3.0,529,Yes,0
240,89818.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,16.35,0.5291502622129182,4.0,674,No,1
241,90006.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,11.01,0.5291502622129182,4.0,595,No,1
242,98704.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,7.29,0.5,3.0,597,No,1
243,98967.0,RENT,2.4093450282818294,MEDICAL,11.36,0.5,3.0,566,No,1
244,99435.0,RENT,2.4093450282818294,VENTURE,10.25,0.5,2.0,666,No,0
245,100658.0,RENT,2.4093450282818294,EDUCATION,11.12,0.5,3.0,695,No,0
246,100435.0,RENT,2.4093450282818294,PERSONAL,12.92,0.5,3.0,576,Yes,0
247,216925.0,RENT,2.379377841348507,EDUCATION,18.64,0.282842712474619,4.0,651,Yes,0
248,216891.0,MORTGAGE,2.4194784443591764,PERSONAL,7.51,0.36055512754639896,3.0,633,Yes,0
249,18512.0,OWN,2.2294012669472845,HOMEIMPROVEMENT,16.7,0.469041575982343,2.0,566,No,1
250,18367.0,OWN,2.1575788237414684,PERSONAL,11.14,0.33166247903553997,4.0,583,No,0
251,102317.0,RENT,2.4093450282818294,PERSONAL,18.3,0.4898979485566356,4.0,586,Yes,0
252,103400.0,RENT,2.4093450282818294,MEDICAL,10.62,0.4898979485566356,4.0,592,Yes,0
253,217134.0,MORTGAGE,2.3558304641281165,VENTURE,11.99,0.2449489742783178,2.0,598,Yes,0
254,217024.0,MORTGAGE,2.341107991445833,VENTURE,9.63,0.2449489742783178,4.0,637,Yes,0
255,172215.0,MORTGAGE,2.3234107621942104,MEDICAL,18.25,0.2449489742783178,4.0,628,No,1
256,18831.0,MORTGAGE,2.2720930397111068,DEBTCONSOLIDATION,11.01,0.565685424949238,4.0,667,No,1
257,105349.0,RENT,2.4093450282818294,HOMEIMPROVEMENT,14.84,0.4898979485566356,3.0,621,Yes,0
258,91184.0,RENT,2.4093450282818294,VENTURE,14.7,0.5196152422706632,3.0,668,No,1
259,91886.0,RENT,2.4093450282818294,DEBTCONSOLIDATION,16.02,0.5196152422706632,4.0,544,No,1
260,80452.0,RENT,2.4093450282818294,MEDICAL,15.37,0.5567764362830022,2.0,699,No,1
261,108758.0,RENT,2.4093450282818294,MEDICAL,10.99,0.47958315233127197,4.0,611,No,0
262,18916.0,OWN,2.2754672914647096,HOMEIMPROVEMENT,7.9,0.5744562646538028,2.0,615,No,1
263,217234.0,OWN,2.4093450282818294,PERSONAL,10.99,0.34641016151377546,4.0,559,Yes,0
264,217017.0,OWN,2.393551793043435,EDUCATION,11.48,0.31622776601683794,3.0,577,Yes,0
265,216874.0,OWN,2.3890872825709972,MEDICAL,14.26,0.3,4.0,657,Yes,0
266,216833.0,OWN,2.3234107621942104,HOMEIMPROVEMENT,8.0,0.22360679774997896,4.0,676,Yes,0
